docdate,codigo_articulo,cantidad
2023-10-30,SOSWPMSW02,1
2023-10-30,SOSWSWA2040N,1
2023-10-30,SOSWSWC440N,1
2023-10-30,SOSWSWC690,1
2023-10-30,SOSWSWP3060,1
2023-10-30,SOSWSWW2550,1
2023-10-31,AUACAE15,1
2023-10-31,AUACAE30,3
2023-10-31,AUACALH2,2
2023-10-31,AUACALM4,1
2023-10-31,AUACALR4,12
2023-10-31,AUACAR200,1
2023-10-31,AUACBD1100,8
2023-10-31,AUACBD1522,1
2023-10-31,AUACBD850,1
2023-10-31,AUACBL05,4
2023-10-31,AUACFENIX601,2
2023-10-31,AUACFX1000,11
2023-10-31,AUACHULK450,2
2023-10-31,AUACHULK750,2
2023-10-31,AUACKH100K,1
2023-10-31,AUACMN20,2
2023-10-31,AUACPB400,1
2023-10-31,AUACRCBLT3,10
2023-10-31,AUACRIM4F,7
2023-10-31,AUACRIM4Z,36
2023-10-31,AUACRP120,4
2023-10-31,AUACRT3FX,1
2023-10-31,AUACSC901,12
2023-10-31,AUACSH1000,1
2023-10-31,AUELCR433,2
2023-10-31,AUELMC5,1
2023-10-31,AUELME611,2
2023-10-31,AUELME811,1
2023-10-31,AUELPA42,1
2023-10-31,HEELAG114,6
2023-10-31,HEELAG1141,4
2023-10-31,HEELAG1142KIT,49
2023-10-31,HEELAG1165,0
2023-10-31,HEELAG181,4
2023-10-31,HEELAIRKIT20,1
2023-10-31,HEELAIRKIT5,3
2023-10-31,HEELBV04,7
2023-10-31,HEELBV05,5
2023-10-31,HEELBV06,2
2023-10-31,HEELCA1024S,3
2023-10-31,HEELCA1510,8
2023-10-31,HEELCA2542D,3
2023-10-31,HEELCA6205,13
2023-10-31,HEELCHS16,1
2023-10-31,HEELCS1425,1
2023-10-31,HEELDH164515,1
2023-10-31,HEELEB7056,0
2023-10-31,HEELEB90758,2
2023-10-31,HEELEP181,3
2023-10-31,HEELID600,35
2023-10-31,HEELJS750,5
2023-10-31,HEELMS1021S,2
2023-10-31,HEELPS250,9
2023-10-31,HEELPW1770,18
2023-10-31,HEELPW2275,23
2023-10-31,HEELRM9026,7
2023-10-31,HEELRT1512,2
2023-10-31,HEELSP500,10
2023-10-31,HEELTA375,1
2023-10-31,HEELTS255,4
2023-10-31,HEELVC0115P,7
2023-10-31,HEELVC0640P,8
2023-10-31,HEELXAG20,5
2023-10-31,HEELXB0220,2
2023-10-31,HEELXID20,9
2023-10-31,HEFUFC25,78
2023-10-31,HEFUFCD10,163
2023-10-31,HEFUFCD12KIT,5
2023-10-31,HEFUFCD21,2
2023-10-31,HEFUFD52,131
2023-10-31,HEFUFG71,127
2023-10-31,HEFUFHG18,100
2023-10-31,MADUDG23I,-1
2023-10-31,MADUDG301-A,3
2023-10-31,MADUDG401I,1
2023-10-31,MAEL2G10I,5
2023-10-31,MAELGPW2515,1
2023-10-31,SOELCSVM501,4
2023-10-31,SOELCSVM510,3
2023-10-31,SOELCSVM530,16
2023-10-31,SOELCSVM750,2
2023-10-31,SOELCSVM760,1
2023-10-31,SOELPMS6505,1
2023-10-31,SOELSI6140DV,18
2023-10-31,SOELSI7130MP,21
2023-10-31,SOELSI7150DV,1
2023-10-31,SOELSI7160XP,3
2023-10-31,SOELSI7175XP,5
2023-10-31,SOELSI7200XP,2
2023-10-31,SOELSI8180MP,10
2023-10-31,SOELSI8225AL,1
2023-10-31,SOELSI8300MG,1
2023-10-31,SOELSI9180DV,8
2023-10-31,SOELSI9210DT,1
2023-10-31,SOELSI9220DV,2
2023-10-31,SOELSI9220MP,4
2023-10-31,SOELSI9250DV,2
2023-10-31,SOELSI9300DV,1
2023-10-31,SOFUFW125,7
2023-10-31,SOFUFW161M,1
2023-10-31,SOFUFW181,2
2023-10-31,SOFUFW185,5
2023-10-31,SOFUFW33,258
2023-10-31,SOFUFW81,7
2023-10-31,SOSWC1-611,15
2023-10-31,SOSWC1-620,1
2023-10-31,SOSWC1-651,6
2023-10-31,SOSWC1-811,3
2023-10-31,SOSWG1-111,4
2023-10-31,SOSWG2-210,50
2023-10-31,SOSWG2-214,30
2023-10-31,SOSWM1-111,2
2023-10-31,SOSWM2-215,1
2023-10-31,SOSWM3-215,93
2023-10-31,SOSWM3-225,2
2023-10-31,SOSWM3-315,98
2023-10-31,SOSWM3-316,1
2023-10-31,SOSWM3-325,1
2023-10-31,SOSWM3-326,2
2023-10-31,SOSWM3-327,2
2023-10-31,SOSWP2-411,10
2023-10-31,SOSWSWA2040N,1
2023-10-31,SOSWSWA2057,15
2023-10-31,SOSWSWA2650,1
2023-10-31,SOSWSWA3250,2
2023-10-31,SOSWSWC440N,2
2023-10-31,SOSWSWC690,1
2023-10-31,SOSWSWP3060,1
2023-10-31,SOSWSWT2035,1
2023-10-31,SOSWT1-111,2
2023-10-31,SOSWT1-115,1
2023-11-01,AUACAE15,1
2023-11-01,AUACAE30,1
2023-11-01,AUACAH45,3
2023-11-01,AUACAL3900U,1
2023-11-01,AUACALR4,2
2023-11-01,AUACALS4,1
2023-11-01,AUACBD850,1
2023-11-01,AUACEG501,1
2023-11-01,AUACFENIX600,1
2023-11-01,AUACHULK450,2
2023-11-01,AUACHULK750,1
2023-11-01,AUACMN20,2
2023-11-01,AUACPB400,3
2023-11-01,AUACRIM4F,4
2023-11-01,AUACSH1000,3
2023-11-01,AUELCR433,5
2023-11-01,AUELEE16,2
2023-11-01,AUELMC5,1
2023-11-01,AUELPA42,1
2023-11-01,HEELAG114,2
2023-11-01,HEELAG1142KIT,3
2023-11-01,HEELAG181,1
2023-11-01,HEELCA1024S,3
2023-11-01,HEELCA2542D,1
2023-11-01,HEELCA6205,2
2023-11-01,HEELCHS16,1
2023-11-01,HEELCINPA30410,3
2023-11-01,HEELCINPU30410,2
2023-11-01,HEELCS1425,1
2023-11-01,HEELDH164515,1
2023-11-01,HEELEB7056,1
2023-11-01,HEELEP181,1
2023-11-01,HEELID600,3
2023-11-01,HEELPS250,1
2023-11-01,HEELPS350,1
2023-11-01,HEELPW1770,2
2023-11-01,HEELPW2482,1
2023-11-01,HEELXAG20,2
2023-11-01,HEFUBFCD21,5
2023-11-01,HEFUCBFCD21,5
2023-11-01,HEFUFCD21,1
2023-11-01,HEFUFD52,1
2023-11-01,HEFUFG71,3
2023-11-01,HEFUFHG18,3
2023-11-01,HEFUFPS25,2
2023-11-01,MAEL2G100,1
2023-11-01,SOELCSVM501,2
2023-11-01,SOELCSVM750,1
2023-11-01,SOELPES6300,3
2023-11-01,SOELPMS6505,2
2023-11-01,SOELSI6140DV,4
2023-11-01,SOELSI7130MP,0
2023-11-01,SOELSI7200XP,1
2023-11-01,SOELSI8180MP,2
2023-11-01,SOFUFW181,1
2023-11-01,SOFUFW255P,1
2023-11-01,SOFUFW33,4
2023-11-01,SOFUFW81,1
2023-11-01,SOSWC6-603,2
2023-11-01,SOSWG1-110,1
2023-11-01,SOSWG2-214,4
2023-11-01,SOSWM2-211,6
2023-11-01,SOSWM3-215,2
2023-11-01,SOSWM3-225,3
2023-11-01,SOSWM3-315,4
2023-11-01,SOSWM3-316,2
2023-11-01,SOSWM3-317,4
2023-11-01,SOSWM3-325,3
2023-11-01,SOSWM3-326,1
2023-11-01,SOSWP2-411,10
2023-11-01,SOSWSWA153N,1
2023-11-01,SOSWT1-111,1
2023-11-01,SOSWT1-115,1
2023-11-02,AUAC3-4-1,4
2023-11-02,AUACAE20,1
2023-11-02,AUACAE25,1
2023-11-02,AUACAH45,1
2023-11-02,AUACAL3900U,1
2023-11-02,AUACALR4,1
2023-11-02,AUACBD850,1
2023-11-02,AUACFC350,1
2023-11-02,AUACFX1000,1
2023-11-02,AUACHR42,1
2023-11-02,AUACHULK450,6
2023-11-02,AUACHULK750,1
2023-11-02,AUACPB400,1
2023-11-02,AUACRCBLT3,1
2023-11-02,AUACRIM4F,8
2023-11-02,AUACRIM4Z,8
2023-11-02,AUACSH1000,2
2023-11-02,AUELCR433,5
2023-11-02,AUELMC5,1
2023-11-02,AUELME611,2
2023-11-02,HEELAG114,2
2023-11-02,HEELAG1141,3
2023-11-02,HEELAG1142KIT,3
2023-11-02,HEELAG181,1
2023-11-02,HEELBV05,1
2023-11-02,HEELCA1510,2
2023-11-02,HEELCA6205,1
2023-11-02,HEELCS1425,2
2023-11-02,HEELEB7056,1
2023-11-02,HEELEP181,2
2023-11-02,HEELID600,3
2023-11-02,HEELJS750,2
2023-11-02,HEELMS1021S,1
2023-11-02,HEELPS250,1
2023-11-02,HEELPS350,2
2023-11-02,HEELPW1770,3
2023-11-02,HEELPW2482,1
2023-11-02,HEELRM9026,4
2023-11-02,HEELSP500,2
2023-11-02,HEELVC0115P,2
2023-11-02,HEELXID20,2
2023-11-02,HEFUFCD10,2
2023-11-02,HEFUFCD12KIT,2
2023-11-02,HEFUFCS2511,1
2023-11-02,HEFUFG71,2
2023-11-02,MAEL2G13,1
2023-11-02,MAEL2G950,-1
2023-11-02,SOELAT2635504M,1
2023-11-02,SOELCSVM750,3
2023-11-02,SOELCSVM760,2
2023-11-02,SOELPES6300,4
2023-11-02,SOELPMS6505,4
2023-11-02,SOELSI6140DV,2
2023-11-02,SOELSI7150DV,1
2023-11-02,SOELSI7200XP,2
2023-11-02,SOELSI9180DV,1
2023-11-02,SOELSI9250DV,1
2023-11-02,SOFUFW181,-1
2023-11-02,SOFUFW33,2
2023-11-02,SOFUFW50,2
2023-11-02,SOFUFWA4014,-13
2023-11-02,SOSWC1-811,1
2023-11-02,SOSWC6-603,1
2023-11-02,SOSWG1-110,1
2023-11-02,SOSWM1-111,1
2023-11-02,SOSWM2-211,10
2023-11-02,SOSWM2-215,10
2023-11-02,SOSWM2-235,3
2023-11-02,SOSWM2-245,1
2023-11-02,SOSWM2-254,1
2023-11-02,SOSWM2-265,1
2023-11-02,SOSWM3-215,1
2023-11-02,SOSWM3-315,2
2023-11-02,SOSWM3-326,3
2023-11-02,SOSWP2-511,13
2023-11-02,SOSWP2-513,24
2023-11-02,SOSWP2-516,3
2023-11-02,SOSWP2-518,1
2023-11-03,AUAC3-4-1,22
2023-11-03,AUACAC24NE,2
2023-11-03,AUACAE25,0
2023-11-03,AUACAE30,6
2023-11-03,AUACAH45,1
2023-11-03,AUACALR4,2
2023-11-03,AUACBD1100,1
2023-11-03,AUACBD1522,1
2023-11-03,AUACEL12,2
2023-11-03,AUACFENIX600,1
2023-11-03,AUACFL85265,3
2023-11-03,AUACHR42,0
2023-11-03,AUACHULK450,0
2023-11-03,AUACOWL504,1
2023-11-03,AUACRIM4F,4
2023-11-03,AUACRIM4Z,4
2023-11-03,AUELCR433,1
2023-11-03,AUELMC3,1
2023-11-03,AUELMC5,1
2023-11-03,HEELAG114,1
2023-11-03,HEELAG1141,1
2023-11-03,HEELAG1142KIT,5
2023-11-03,HEELAG181,2
2023-11-03,HEELAIRKIT5,1
2023-11-03,HEELBV04,1
2023-11-03,HEELBV05,1
2023-11-03,HEELBV06,1
2023-11-03,HEELCA1024S,3
2023-11-03,HEELCA2542D,1
2023-11-03,HEELCA6205,1
2023-11-03,HEELEB90758,1
2023-11-03,HEELID600,5
2023-11-03,HEELJS750,1
2023-11-03,HEELPS250,1
2023-11-03,HEELPW1770,2
2023-11-03,HEELRM9026,2
2023-11-03,HEELVC0535P,1
2023-11-03,HEELXAG20,1
2023-11-03,HEELXID20,4
2023-11-03,HEFUCBFCD12,1
2023-11-03,HEFUFCD21,1
2023-11-03,HEFUFCS2511,1
2023-11-03,HEFUFG71,2
2023-11-03,HEFUFHG18,4
2023-11-03,SOELCSVM750,5
2023-11-03,SOELCSVM760,4
2023-11-03,SOELPES6300,9
2023-11-03,SOELPMS6505,8
2023-11-03,SOELSI6140DV,4
2023-11-03,SOELSI7200XP,4
2023-11-03,SOELSI8180MP,2
2023-11-03,SOELSI9180DV,1
2023-11-03,SOFUFW181,0
2023-11-03,SOFUFW185,1
2023-11-03,SOFUFW33,3
2023-11-03,SOSWC1-611,3
2023-11-03,SOSWC1-669,1
2023-11-03,SOSWG2-210,4
2023-11-03,SOSWM2-210,7
2023-11-03,SOSWM2-211,1
2023-11-03,SOSWM2-215,1
2023-11-03,SOSWM2-235,6
2023-11-03,SOSWM2-237,3
2023-11-03,SOSWM2-251,19
2023-11-03,SOSWM2-254,3
2023-11-03,SOSWM2-265,2
2023-11-03,SOSWM3-225,4
2023-11-03,SOSWM3-315,6
2023-11-03,SOSWM3-316,1
2023-11-03,SOSWM3-325,1
2023-11-03,SOSWM3-326,3
2023-11-03,SOSWP2-511,-8
2023-11-03,SOSWP2-513,1
2023-11-03,SOSWP2-514,1
2023-11-03,SOSWP2-516,11
2023-11-03,SOSWP2-517,1
2023-11-03,SOSWSWA2057,2
2023-11-03,SOSWSWW2060N,1
2023-11-04,AUACAL3900U,1
2023-11-04,AUACALH2,1
2023-11-04,AUACALR4,3
2023-11-04,AUACPB400,1
2023-11-04,AUACSC901,2
2023-11-04,AUELCR433,3
2023-11-04,HEELAG114,1
2023-11-04,HEELAG1142KIT,3
2023-11-04,HEELAIRKIT5,1
2023-11-04,HEELDH164515,1
2023-11-04,HEELID600,2
2023-11-04,HEELPW2482,1
2023-11-04,HEELRM9026,1
2023-11-04,HEELXID20,1
2023-11-04,HEFUBFCD21,1
2023-11-04,HEFUFC25,2
2023-11-04,HEFUFCD12KIT,3
2023-11-04,HEFUFCD21,1
2023-11-04,HEFUFCS2511,1
2023-11-04,HEFUFG71,1
2023-11-04,HEFUFHG18,1
2023-11-04,SOELAT2635504M,1
2023-11-04,SOELCSVM501,2
2023-11-04,SOELCSVM750,3
2023-11-04,SOELCSVM760,1
2023-11-04,SOELPES6300,3
2023-11-04,SOELPMS6505,3
2023-11-04,SOELSI6140DV,1
2023-11-04,SOELSI7130MP,1
2023-11-04,SOELSI7150DV,1
2023-11-04,SOELSI7160XP,3
2023-11-04,SOELSI7200XP,3
2023-11-04,SOFUFW181,1
2023-11-04,SOFUFW185,2
2023-11-04,SOFUFW255P,1
2023-11-04,SOFUFW33,4
2023-11-04,SOSWG2-214,4
2023-11-04,SOSWM2-211,9
2023-11-04,SOSWM3-225,4
2023-11-04,SOSWM3-315,6
2023-11-04,SOSWP2-514,1
2023-11-04,SOSWP2-515,1
2023-11-07,AUACAE20,3
2023-11-07,AUACAE25,1
2023-11-07,AUACAH45,10
2023-11-07,AUACBD1100,1
2023-11-07,AUACEG250,1
2023-11-07,AUACEG501,7
2023-11-07,AUACEL12,1
2023-11-07,AUACFC351,3
2023-11-07,AUACFENIX601,2
2023-11-07,AUACFL85265,4
2023-11-07,AUACFX1000,10
2023-11-07,AUACHULK450,4
2023-11-07,AUACHULK750,1
2023-11-07,AUACKCP400C,1
2023-11-07,AUACKCP491R,1
2023-11-07,AUACKCP975R,1
2023-11-07,AUACOWL504,6
2023-11-07,AUACOWL608,4
2023-11-07,AUACPB400,11
2023-11-07,AUACRCBLT3,10
2023-11-07,AUACRIM4F,4
2023-11-07,AUACRIM4Z,47
2023-11-07,AUACRP120,1
2023-11-07,AUACSC901,11
2023-11-07,AUACSH1000,1
2023-11-07,AUACSLB220,9
2023-11-07,AUELCR433,24
2023-11-07,AUELEE16,10
2023-11-07,AUELMC12,1
2023-11-07,AUELMC3,8
2023-11-07,AUELMC5,7
2023-11-07,AUELME811,1
2023-11-07,HEELAG114,1
2023-11-07,HEELAG1141,5
2023-11-07,HEELAG1142KIT,46
2023-11-07,HEELAG1165,2
2023-11-07,HEELAG181,18
2023-11-07,HEELAIRKIT20,1
2023-11-07,HEELBV04,9
2023-11-07,HEELBV06,2
2023-11-07,HEELCA1012D,24
2023-11-07,HEELCA1024S,4
2023-11-07,HEELCA1510,28
2023-11-07,HEELCA2542D,12
2023-11-07,HEELCA6205,12
2023-11-07,HEELCHS16,4
2023-11-07,HEELCS1425,-1
2023-11-07,HEELEB7056,21
2023-11-07,HEELEB90758,1
2023-11-07,HEELEP181,10
2023-11-07,HEELHG1600,1
2023-11-07,HEELID600,45
2023-11-07,HEELJS750,2
2023-11-07,HEELMS1018,1
2023-11-07,HEELMS1021S,1
2023-11-07,HEELPS250,7
2023-11-07,HEELPS350,1
2023-11-07,HEELPW1770,2
2023-11-07,HEELPW2275,3
2023-11-07,HEELPW2482,3
2023-11-07,HEELRM9026,4
2023-11-07,HEELRT1512,1
2023-11-07,HEELSP500,8
2023-11-07,HEELTA550,1
2023-11-07,HEELTB500,1
2023-11-07,HEELTS255,1
2023-11-07,HEELVC0115P,40
2023-11-07,HEELVC0535P,1
2023-11-07,HEELVC0640P,2
2023-11-07,HEELVC2525P,2
2023-11-07,HEELXAG20,2
2023-11-07,HEELXCB20,1
2023-11-07,HEELXID20,6
2023-11-07,HEFUBFCD21,2
2023-11-07,HEFUFCD10,15
2023-11-07,HEFUFCD12KIT,92
2023-11-07,HEFUFCD21,2
2023-11-07,HEFUFCS2511,9
2023-11-07,HEFUFD52,10
2023-11-07,HEFUFG71,22
2023-11-07,HEFUFHG18,407
2023-11-07,MAEL2G10I,1
2023-11-07,MAEL2G13,19
2023-11-07,MAEL2G950,1
2023-11-07,MAELGPW2515,1
2023-11-07,SOELAT2635504M,6
2023-11-07,SOELCSVM510,4
2023-11-07,SOELCSVM750,7
2023-11-07,SOELCSVM760,6
2023-11-07,SOELPES6300,40
2023-11-07,SOELPMS6505,14
2023-11-07,SOELSI6140DV,68
2023-11-07,SOELSI7130MP,19
2023-11-07,SOELSI7150DV,1
2023-11-07,SOELSI7160XP,17
2023-11-07,SOELSI7200XP,97
2023-11-07,SOELSI8180MP,10
2023-11-07,SOELSI8300MG,1
2023-11-07,SOELSI9180DV,1
2023-11-07,SOELSI9220DV,4
2023-11-07,SOELSI9250DV,2
2023-11-07,SOFUFW125,11
2023-11-07,SOFUFW161M,4
2023-11-07,SOFUFW181,49
2023-11-07,SOFUFW185,4
2023-11-07,SOFUFW33,30
2023-11-07,SOFUFW81,11
2023-11-07,SOSWC1-611,6
2023-11-07,SOSWC1-651,5
2023-11-07,SOSWC1-811,2
2023-11-07,SOSWG1-110,20
2023-11-07,SOSWG1-111,1
2023-11-07,SOSWG1-114,3
2023-11-07,SOSWG2-210,2
2023-11-07,SOSWG2-214,6
2023-11-07,SOSWM1-111,4
2023-11-07,SOSWM2-211,5
2023-11-07,SOSWM2-312,1
2023-11-07,SOSWM3-215,56
2023-11-07,SOSWM3-225,29
2023-11-07,SOSWM3-315,221
2023-11-07,SOSWM3-316,1
2023-11-07,SOSWM3-317,2
2023-11-07,SOSWM3-325,5
2023-11-07,SOSWM3-326,1
2023-11-07,SOSWM3-327,3
2023-11-07,SOSWP2-516,1
2023-11-07,SOSWP2-517,2
2023-11-07,SOSWSWA153N,0
2023-11-07,SOSWSWA2057,5
2023-11-07,SOSWSWA2650,1
2023-11-07,SOSWSWC690,3
2023-11-07,SOSWSWP3060,1
2023-11-07,SOSWT1-111,5
2023-11-08,AUAC3-4-1,100
2023-11-08,AUACAE20,1
2023-11-08,AUACAE30,2
2023-11-08,AUACAH45,3
2023-11-08,AUACALR4,6
2023-11-08,AUACAR200,1
2023-11-08,AUACBL05,1
2023-11-08,AUACDG1224,3
2023-11-08,AUACFC350,2
2023-11-08,AUACFX1000,4
2023-11-08,AUACHR42,5
2023-11-08,AUACHULK750,1
2023-11-08,AUACOWL504,1
2023-11-08,AUACPB400,1
2023-11-08,AUACRCBLT3,3
2023-11-08,AUACRIM4F,6
2023-11-08,AUACRIM4Z,15
2023-11-08,AUACRP120,9
2023-11-08,AUACRT2415U,2
2023-11-08,AUACRT3FX,1
2023-11-08,AUACSB4,1
2023-11-08,AUACSC901,6
2023-11-08,AUACSH1000,2
2023-11-08,AUACV515,1
2023-11-08,AUELCR433,3
2023-11-08,AUELEE16,5
2023-11-08,AUELMC12,1
2023-11-08,AUELMC5,1
2023-11-08,AUELME611,1
2023-11-08,AUELME811,2
2023-11-08,HEELAG1141,2
2023-11-08,HEELAG1142KIT,8
2023-11-08,HEELAG1165,1
2023-11-08,HEELAG181,18
2023-11-08,HEELAIRKIT20,3
2023-11-08,HEELAIRKIT5,3
2023-11-08,HEELBV04,1
2023-11-08,HEELBV06,5
2023-11-08,HEELCA1012D,1
2023-11-08,HEELCA1024S,3
2023-11-08,HEELCA1510,5
2023-11-08,HEELCA2542D,6
2023-11-08,HEELCA6205,12
2023-11-08,HEELCA6256,1
2023-11-08,HEELCHS16,5
2023-11-08,HEELEB7056,1
2023-11-08,HEELEB90758,1
2023-11-08,HEELEP181,2
2023-11-08,HEELID600,19
2023-11-08,HEELJS750,2
2023-11-08,HEELPS250,2
2023-11-08,HEELPS350,8
2023-11-08,HEELPW1770,2
2023-11-08,HEELPW2482,13
2023-11-08,HEELRM9026,2
2023-11-08,HEELRT1512,2
2023-11-08,HEELSP500,12
2023-11-08,HEELTA550,2
2023-11-08,HEELVC0115P,32
2023-11-08,HEELVC0535P,7
2023-11-08,HEELVC0640P,10
2023-11-08,HEELVC2525P,34
2023-11-08,HEELXAG20,1
2023-11-08,HEELXB0220,1
2023-11-08,HEELXID20,2
2023-11-08,HEFUFC25,1
2023-11-08,HEFUFCD10,15
2023-11-08,HEFUFCD12KIT,8
2023-11-08,HEFUFCS2511,23
2023-11-08,HEFUFD52,3
2023-11-08,HEFUFG71,43
2023-11-08,HEFUFHG18,7
2023-11-08,MADUDG23I,1
2023-11-08,MAEL2G13,9
2023-11-08,MAEL2G950,4
2023-11-08,SOELCSVM501,12
2023-11-08,SOELCSVM510,1
2023-11-08,SOELCSVM750,1
2023-11-08,SOELCSVM760,8
2023-11-08,SOELPES6300,3
2023-11-08,SOELPMS6505,3
2023-11-08,SOELSI6140DV,3
2023-11-08,SOELSI7130MP,1
2023-11-08,SOELSI7150DV,1
2023-11-08,SOELSI7160XP,6
2023-11-08,SOELSI7200XP,2
2023-11-08,SOELSI8180MP,13
2023-11-08,SOELSI9180DV,8
2023-11-08,SOELSI9220DV,11
2023-11-08,SOELSIC40DV,1
2023-11-08,SOFUFW125,1
2023-11-08,SOFUFW161M,1
2023-11-08,SOFUFW185,5
2023-11-08,SOFUFW33,23
2023-11-08,SOSWC1-611,5
2023-11-08,SOSWC1-620,2
2023-11-08,SOSWC1-651,24
2023-11-08,SOSWC1-811,11
2023-11-08,SOSWC6-603,6
2023-11-08,SOSWM1-111,4
2023-11-08,SOSWM2-211,6
2023-11-08,SOSWM2-212,1
2023-11-08,SOSWM2-235,9
2023-11-08,SOSWM2-251,1
2023-11-08,SOSWM3-215,2
2023-11-08,SOSWM3-225,43
2023-11-08,SOSWM3-315,46
2023-11-08,SOSWM3-317,1
2023-11-08,SOSWM3-325,10
2023-11-08,SOSWM3-326,4
2023-11-08,SOSWP2-409,10
2023-11-08,SOSWP2-411,10
2023-11-08,SOSWP2-511,2
2023-11-08,SOSWP2-513,3
2023-11-08,SOSWP2-514,3
2023-11-08,SOSWP2-515,3
2023-11-08,SOSWP2-516,5
2023-11-08,SOSWP2-517,2
2023-11-08,SOSWP2-518,2
2023-11-08,SOSWSWA2040N,1
2023-11-08,SOSWSWA2650,1
2023-11-08,SOSWSWC440N,1
2023-11-08,SOSWSWP3060,2
2023-11-09,AUACAE20,4
2023-11-09,AUACAE30,3
2023-11-09,AUACAH45,1
2023-11-09,AUACAR10SH,2
2023-11-09,AUACAT42,1
2023-11-09,AUACBD1100,3
2023-11-09,AUACDG1224,3
2023-11-09,AUACEL12,2
2023-11-09,AUACFC351,1
2023-11-09,AUACFX1000,1
2023-11-09,AUACHR42,1
2023-11-09,AUACHULK450,1
2023-11-09,AUACKCP351R,1
2023-11-09,AUACKCP400C,1
2023-11-09,AUACKCP490C,1
2023-11-09,AUACMN20,2
2023-11-09,AUACPB400,18
2023-11-09,AUACRIM4F,1
2023-11-09,AUACRIM4Z,88
2023-11-09,AUACRP120,16
2023-11-09,AUACRT3FX,1
2023-11-09,AUACSC901,2
2023-11-09,AUACSH1000,2
2023-11-09,AUACV515,2
2023-11-09,AUELCR433,2
2023-11-09,AUELEE16,1
2023-11-09,AUELMC3,2
2023-11-09,AUELMC5,2
2023-11-09,AUELME611,4
2023-11-09,AUELPA42,1
2023-11-09,HEELAG114,1
2023-11-09,HEELAG1142KIT,9
2023-11-09,HEELAG1165,1
2023-11-09,HEELAIRKIT20,1
2023-11-09,HEELAIRKIT5,2
2023-11-09,HEELCA1024S,7
2023-11-09,HEELCA2542D,4
2023-11-09,HEELCHS16,2
2023-11-09,HEELCINPA30410,3
2023-11-09,HEELCINPU30410,1
2023-11-09,HEELEB7056,5
2023-11-09,HEELEP181,1
2023-11-09,HEELID600,7
2023-11-09,HEELJS750,3
2023-11-09,HEELPS250,1
2023-11-09,HEELPW1770,2
2023-11-09,HEELPW2482,2
2023-11-09,HEELRM9026,3
2023-11-09,HEELRT1512,1
2023-11-09,HEELSP500,2
2023-11-09,HEELTB500,1
2023-11-09,HEELVC0535P,2
2023-11-09,HEELVC2525P,1
2023-11-09,HEELXID20,2
2023-11-09,HEFUFC25,1
2023-11-09,HEFUFCD10,4
2023-11-09,HEFUFCD12KIT,5
2023-11-09,HEFUFCS2511,2
2023-11-09,HEFUFD52,1
2023-11-09,HEFUFG71,3
2023-11-09,MADUDG23I,1
2023-11-09,MAEL2G10I,4
2023-11-09,MAEL2G13,6
2023-11-09,MAEL2G950,3
2023-11-09,MAELGPW2515,2
2023-11-09,SOELCSVM510,1
2023-11-09,SOELCSVM750,6
2023-11-09,SOELCSVM760,4
2023-11-09,SOELPES6300,2
2023-11-09,SOELPMS6505,2
2023-11-09,SOELSI6140DV,2
2023-11-09,SOELSI7130MP,3
2023-11-09,SOELSI7150DV,1
2023-11-09,SOELSI7160XP,3
2023-11-09,SOELSI7175XP,2
2023-11-09,SOELSI7200XP,4
2023-11-09,SOELSI9180DV,2
2023-11-09,SOELSI9300DV,1
2023-11-09,SOFUFW161M,1
2023-11-09,SOFUFW185,5
2023-11-09,SOFUFW33,8
2023-11-09,SOFUFW35,1
2023-11-09,SOSWC1-651,2
2023-11-09,SOSWC1-811,-1
2023-11-09,SOSWC6-603,1
2023-11-09,SOSWG2-210,4
2023-11-09,SOSWM2-254,1
2023-11-09,SOSWM2-311,2
2023-11-09,SOSWM3-215,2
2023-11-09,SOSWM3-225,9
2023-11-09,SOSWM3-315,18
2023-11-09,SOSWM3-325,1
2023-11-09,SOSWM3-326,2
2023-11-09,SOSWP2-513,11
2023-11-09,SOSWP2-514,3
2023-11-09,SOSWP2-515,1
2023-11-09,SOSWP2-516,9
2023-11-09,SOSWP2-518,1
2023-11-09,SOSWPMSW02,1
2023-11-09,SOSWSWA2057,2
2023-11-09,SOSWSWA2650,3
2023-11-09,SOSWT1-115,-1
2023-11-10,AUACAE20,2
2023-11-10,AUACAE25,1
2023-11-10,AUACAE30,2
2023-11-10,AUACALR4,1
2023-11-10,AUACALS4,2
2023-11-10,AUACAT42,1
2023-11-10,AUACFX1000,3
2023-11-10,AUACHULK450,1
2023-11-10,AUACKCP490C,1
2023-11-10,AUACRCBLT3,3
2023-11-10,AUACRIM4Z,2
2023-11-10,AUACSC901,10
2023-11-10,AUACSH1000,1
2023-11-10,AUACV515,2
2023-11-10,AUELCR433,2
2023-11-10,AUELEE16,1
2023-11-10,AUELMC12,3
2023-11-10,AUELMC5,1
2023-11-10,AUELME611,1
2023-11-10,HEELAG114,2
2023-11-10,HEELAG1141,5
2023-11-10,HEELAG1142KIT,11
2023-11-10,HEELAG181,6
2023-11-10,HEELCA1012D,5
2023-11-10,HEELCA1024S,2
2023-11-10,HEELCA1510,2
2023-11-10,HEELCA2542D,5
2023-11-10,HEELCA6205,2
2023-11-10,HEELEB7056,1
2023-11-10,HEELEP181,2
2023-11-10,HEELID600,13
2023-11-10,HEELPW1770,1
2023-11-10,HEELPW2275,1
